activation_gelu,FP32,1024,0.038912,true,NVIDIA GeForce RTX 4060 Laptop GPU,1024,1,1,256,1,1,1.024000e+03,0.210526
activation_gelu,FP64,1024,0.084992,true,NVIDIA GeForce RTX 4060 Laptop GPU,1024,1,1,256,1,1,1.024000e+03,0.192771
activation_gelu,FP32,4096,0.033792,true,NVIDIA GeForce RTX 4060 Laptop GPU,4096,1,1,256,1,1,4.096000e+03,0.969697
activation_gelu,FP64,4096,0.285696,true,NVIDIA GeForce RTX 4060 Laptop GPU,4096,1,1,256,1,1,4.096000e+03,0.229391
bfs_basic,INT32,256,0.060416,true,NVIDIA GeForce RTX 4060 Laptop GPU,256,1,1,256,1,1,0.000000e+00,0.135659
bfs_basic,INT32,512,0.053248,true,NVIDIA GeForce RTX 4060 Laptop GPU,512,1,1,256,1,1,0.000000e+00,0.307767
dfs_basic,INT32,256,0.106496,true,NVIDIA GeForce RTX 4060 Laptop GPU,256,1,1,256,1,1,0.000000e+00,0.076961
dfs_basic,INT32,512,0.031744,true,NVIDIA GeForce RTX 4060 Laptop GPU,512,1,1,256,1,1,0.000000e+00,0.516255
pagerank_basic,FP32,128,0.115712,true,NVIDIA GeForce RTX 4060 Laptop GPU,256,1,1,256,1,1,0.000000e+00,0.035433
pagerank_basic,FP64,128,0.065536,true,NVIDIA GeForce RTX 4060 Laptop GPU,256,1,1,256,1,1,0.000000e+00,0.078186
pagerank_basic,FP32,256,0.035840,true,NVIDIA GeForce RTX 4060 Laptop GPU,256,1,1,256,1,1,0.000000e+00,0.228683
pagerank_basic,FP64,256,0.067584,true,NVIDIA GeForce RTX 4060 Laptop GPU,256,1,1,256,1,1,0.000000e+00,0.151574
stencil2d_3x3,FP32,32,0.037888,true,NVIDIA GeForce RTX 4060 Laptop GPU,32,32,1,16,16,1,0.000000e+00,0.216216
stencil2d_3x3,FP64,32,0.032768,true,NVIDIA GeForce RTX 4060 Laptop GPU,32,32,1,16,16,1,0.000000e+00,0.500000
stencil2d_3x3,FP32,64,0.025600,true,NVIDIA GeForce RTX 4060 Laptop GPU,64,64,1,16,16,1,0.000000e+00,1.280000
stencil2d_3x3,FP64,64,0.033792,true,NVIDIA GeForce RTX 4060 Laptop GPU,64,64,1,16,16,1,0.000000e+00,1.939394
stencil2d_5x5,FP32,32,0.077824,true,NVIDIA GeForce RTX 4060 Laptop GPU,32,32,1,16,16,1,0.000000e+00,0.105263
stencil2d_5x5,FP64,32,0.075776,true,NVIDIA GeForce RTX 4060 Laptop GPU,32,32,1,16,16,1,0.000000e+00,0.216216
stencil2d_5x5,FP32,64,0.038912,true,NVIDIA GeForce RTX 4060 Laptop GPU,64,64,1,16,16,1,0.000000e+00,0.842105
stencil2d_5x5,FP64,64,0.041984,true,NVIDIA GeForce RTX 4060 Laptop GPU,64,64,1,16,16,1,0.000000e+00,1.560976
stencil3d_global,FP32,16,0.065536,true,NVIDIA GeForce RTX 4060 Laptop GPU,16,16,16,8,8,2,0.000000e+00,0.500000
stencil3d_global,FP64,16,0.238592,true,NVIDIA GeForce RTX 4060 Laptop GPU,16,16,16,8,8,2,0.000000e+00,0.274678
stencil3d_global,FP32,32,0.070112,true,NVIDIA GeForce RTX 4060 Laptop GPU,32,32,32,8,8,2,0.000000e+00,3.738932
stencil3d_global,FP64,32,0.071424,true,NVIDIA GeForce RTX 4060 Laptop GPU,32,32,32,8,8,2,0.000000e+00,7.340502
stencil3d_shared,FP32,16,0.054272,true,NVIDIA GeForce RTX 4060 Laptop GPU,16,16,16,8,8,2,0.000000e+00,0.603774
stencil3d_shared,FP64,16,0.168960,true,NVIDIA GeForce RTX 4060 Laptop GPU,16,16,16,8,8,2,0.000000e+00,0.387879
stencil3d_shared,FP32,32,0.056224,true,NVIDIA GeForce RTX 4060 Laptop GPU,32,32,32,8,8,2,0.000000e+00,4.662493
stencil3d_shared,FP64,32,0.158624,true,NVIDIA GeForce RTX 4060 Laptop GPU,32,32,32,8,8,2,0.000000e+00,3.305225
histogram_global,INT32,1024,0.041984,true,NVIDIA GeForce RTX 4060 Laptop GPU,1024,1,1,256,1,1,0.000000e+00,0.121951
histogram_global,INT32,4096,0.032768,true,NVIDIA GeForce RTX 4060 Laptop GPU,4096,1,1,256,1,1,0.000000e+00,0.531250
histogram_shared,INT32,1024,0.062464,true,NVIDIA GeForce RTX 4060 Laptop GPU,1024,1,1,256,1,1,0.000000e+00,0.081967
histogram_shared,INT32,4096,0.032768,true,NVIDIA GeForce RTX 4060 Laptop GPU,4096,1,1,256,1,1,0.000000e+00,0.531250
sort_bitonic,INT32,256,0.292864,false,NVIDIA GeForce RTX 4060 Laptop GPU,256,1,1,256,1,1,0.000000e+00,0.003497
sort_bitonic,INT32,1024,0.562176,false,NVIDIA GeForce RTX 4060 Laptop GPU,512,1,1,256,1,1,0.000000e+00,0.007286
montecarlo_basic,FP32,1024,0.129024,true,NVIDIA GeForce RTX 4060 Laptop GPU,1024,1,1,256,1,1,0.000000e+00,0.095238
montecarlo_basic,FP64,1024,0.179200,true,NVIDIA GeForce RTX 4060 Laptop GPU,1024,1,1,256,1,1,0.000000e+00,0.114286
montecarlo_basic,FP32,4096,0.050176,true,NVIDIA GeForce RTX 4060 Laptop GPU,4096,1,1,256,1,1,0.000000e+00,0.979592
montecarlo_basic,FP64,4096,0.055296,true,NVIDIA GeForce RTX 4060 Laptop GPU,4096,1,1,256,1,1,0.000000e+00,1.481481
fft1d_global,FP32,256,0.124928,false,NVIDIA GeForce RTX 4060 Laptop GPU,256,1,1,256,1,1,0.000000e+00,0.032787
fft1d_global,FP64,256,0.250880,false,NVIDIA GeForce RTX 4060 Laptop GPU,256,1,1,256,1,1,0.000000e+00,0.032653
fft1d_global,FP32,1024,0.107520,false,NVIDIA GeForce RTX 4060 Laptop GPU,512,1,1,256,1,1,0.000000e+00,0.152381
fft1d_global,FP64,1024,0.110592,false,NVIDIA GeForce RTX 4060 Laptop GPU,512,1,1,256,1,1,0.000000e+00,0.296296
fft1d_global,FP32,4096,0.148480,false,NVIDIA GeForce RTX 4060 Laptop GPU,2048,1,1,256,1,1,0.000000e+00,0.441379
fft1d_global,FP64,4096,0.442368,false,NVIDIA GeForce RTX 4060 Laptop GPU,2048,1,1,256,1,1,0.000000e+00,0.296296
fft1d_staged,FP32,256,0.372736,false,NVIDIA GeForce RTX 4060 Laptop GPU,256,1,1,256,1,1,0.000000e+00,0.010989
fft1d_staged,FP64,256,0.236544,false,NVIDIA GeForce RTX 4060 Laptop GPU,256,1,1,256,1,1,0.000000e+00,0.034632
fft1d_staged,FP32,1024,0.099328,false,NVIDIA GeForce RTX 4060 Laptop GPU,512,1,1,256,1,1,0.000000e+00,0.164948
fft1d_staged,FP64,1024,0.099328,false,NVIDIA GeForce RTX 4060 Laptop GPU,512,1,1,256,1,1,0.000000e+00,0.329897
fft1d_staged,FP32,4096,0.186368,false,NVIDIA GeForce RTX 4060 Laptop GPU,2048,1,1,256,1,1,0.000000e+00,0.351648
fft1d_staged,FP64,4096,0.131072,false,NVIDIA GeForce RTX 4060 Laptop GPU,2048,1,1,256,1,1,0.000000e+00,1.000000
